COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| RENTCoin.sol                        | 26.79%               | 26.79% (0.00%)       | 26.79% (0.00%)       |
| RaffleStrangeLoop.sol               | 59.82%               | 59.82% (0.00%)       | 59.82% (0.00%)       |
| RaiseFundsForACause.sol             | 64.54%               | 64.54% (0.00%)       | 64.54% (0.00%)       |
| RichestTakeAll.sol                  | 45.71%               | 45.71% (0.00%)       | 45.71% (0.00%)       |
| SimpleAuction.sol                   | 51.52%               | 51.52% (0.00%)       | 51.52% (0.00%)       |
| SnovCrowdsale.sol                   | 14.03%               | 14.48% (+0.45%)      | 13.35% (-0.68%)      |
| SpaceICOToken.sol                   | 49.33%               | 49.33% (0.00%)       | 49.33% (0.00%)       |
| SpanCoin.sol                        | N/A                  | N/A                  | N/A                  |
| TUStoken.sol                        | 54.14%               | 50.32% (-3.82%)      | 54.14% (0.00%)       |
| TimeCapsuleEvent.sol                | 70.91%               | 78.18% (+7.27%)      | 78.18% (+7.27%)      |
| TopKing.sol                         | 50.00%               | 50.00% (0.00%)       | 50.00% (0.00%)       |
| TrumpFullTermToken.sol              | 31.14%               | 30.45% (-0.69%)      | 31.49% (+0.35%)      |
| TulipMania.sol                      | 18.33%               | 15.68% (-2.65%)      | 16.50% (-1.83%)      |
| VZTPresale.sol                      | N/A                  | N/A                  | 14.16% (+114.16%)    |
| WaterCrowdsale.sol                  | 61.34%               | 61.34% (0.00%)       | 61.34% (0.00%)       |
| Who.sol                             | 16.77%               | 16.77% (0.00%)       | 17.10% (+0.32%)      |
| XgoldCrowdsale.sol                  | 43.62%               | 43.62% (0.00%)       | 43.62% (0.00%)       |
| XmasCoinCrowdsale.sol               | 43.41%               | 43.41% (0.00%)       | 41.21% (-2.20%)      |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | -0.11%               | +0.25%               |
------------------------------------------------------------------------------------------------------------

CRITICAL INSTRUCTIONS HITS RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| B0xProxy.sol                        | 2                    | 0 (-100.00%)         | 3 (+50.00%)          |
| CBToken.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Ciphs.sol                           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CvcProxy.sol                        | 93                   | 101 (+8.60%)         | 82 (-11.83%)         |
| DSProxy.sol                         | 44                   | 58 (+31.82%)         | 32 (-27.27%)         |
| FNBToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| KnowledgeProxy.sol                  | 58                   | 72 (+24.14%)         | 54 (-6.90%)          |
| LANDProxy.sol                       | 98                   | 88 (-10.20%)         | 99 (+1.02%)          |
| MultiEventsHistory.sol              | 144                  | 137 (-4.86%)         | 108 (-25.00%)        |
| MultiSigStub.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Parsec.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| RiskSharingToken.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TransferReg.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| UserWallet.sol                      | 84                   | 71 (-15.48%)         | 151 (+79.76%)        |
| WyvernDAOProxy.sol                  | 72                   | 78 (+8.33%)          | 71 (-1.39%)          |
| BigRisk.sol                         | 155                  | 143 (-7.74%)         | 140 (-9.68%)         |
| Caller.sol                          | 17                   | 31 (+82.35%)         | 5 (-70.59%)          |
| ChargCoinContract.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CreditDepositBank.sol               | 135                  | 157 (+16.30%)        | 142 (+5.19%)         |
| CrowdSalePreICO.sol                 | 41                   | 31 (-24.39%)         | 52 (+26.83%)         |
| DepositBank.sol                     | 127                  | 151 (+18.90%)        | 154 (+21.26%)        |
| EDProxy.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Ethsplit.sol                        | 20                   | 23 (+15.00%)         | 26 (+30.00%)         |
| HelpMeSave.sol                      | 89                   | 115 (+29.21%)        | 116 (+30.34%)        |
| Honey.sol                           | 125                  | 146 (+16.80%)        | 117 (-6.40%)         |
| IPchainStandardToken.sol            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MillionEther.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MultiplicatorX4.sol                 | 41                   | 42 (+2.44%)          | 52 (+26.83%)         |
| NexxusToken.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Pie.sol                             | 168                  | 163 (-2.98%)         | 144 (-14.29%)        |
| PrayerCoin.sol                      | 51                   | 50 (-1.96%)          | 43 (-15.69%)         |
| RaisingToken.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Reward.sol                          | 57                   | 50 (-12.28%)         | 55 (-3.51%)          |
| SafeConditionalHFTransfer.sol       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Soleau.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Store.sol                           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TokenBank.sol                       | 0                    | 2 (+200.00%)         | 0 (0.00%)            |
| TranferInTwoPart.sol                | 10                   | 15 (+50.00%)         | 8 (-20.00%)          |
| WhaleGiveaway1.sol                  | 146                  | 159 (+8.90%)         | 147 (+0.68%)         |
| AFactory.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Abt.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AnyContract.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Apuestas2018.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Arss.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ArtBlockToken.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AsaCoin.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BAIC.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BIAToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BJCToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BJLToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BRToken.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BananaToken.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BetCenter.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Bitway.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BurnableOpenPaymentFactory.sol      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BurnablePaymentFactory.sol          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| C2.sol                              | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CertifiedDocuments.sol              | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ConfToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DaoCasinoToken.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CryptoHole.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| D2GBToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DEC15Contract.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DEC15v1Contract.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Diploma_landing_page.sol            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ERC721_token.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ERH.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ETHLightToken.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EscrowMyEtherEntityDB.sol           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EtherWhuffieManager.sol             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| GGPCToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| HashRushICO.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Hotc.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| InvitherB.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| KryptoGiftsMessages.sol             | 72                   | 100 (+38.89%)        | 107 (+48.61%)        |
| LOVEFoundation.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LaolaiManage.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LiteConnectToken.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Luck.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MiCon.sol                           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MinerEdgeToken.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MoyTokenStorage.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MyEtherTellerEntityDB.sol           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MySuperToken.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| PARKToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| REALotteryWheel.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SGCC.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Saaa.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SaveData.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SimpleMathTest003.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SoapBox.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SpecialWallet.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TIP.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TestQuery.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TestRegistry.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TransferCoin.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TransferMoney.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| VeganCoin.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Xtime.sol                           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| epocum.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ggbank.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| message.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| msgdata.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| payrollSystem.sol                   | 63                   | 45 (-28.57%)         | 53 (-15.87%)         |
| proforma.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| testeot.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| viewMessage.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| viewMessageNumPayable.sol           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| viewMessagePayable.sol              | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| whoDepositV3.sol                    | 6                    | 13 (+116.67%)        | 17 (+183.33%)        |
| BetBuyer.sol                        | 85                   | 90 (+5.88%)          | 84 (-1.18%)          |
| CryptoChamps.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Dappster.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EtherConsole.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Etheramid.sol                       | 48                   | 53 (+10.42%)         | 43 (-10.42%)         |
| EthronTokenPonzi.sol                | 6                    | 18 (+200.00%)        | 14 (+133.33%)        |
| Fermat.sol                          | 140                  | 130 (-7.14%)         | 168 (+20.00%)        |
| HFConditionalTransfer.sol           | 79                   | 58 (-26.58%)         | 92 (+16.46%)         |
| NumberBoard.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AMBROSUSFund.sol                    | 125                  | 147 (+17.60%)        | 164 (+31.20%)        |
| APPToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AddressLotteryV2.sol                | 155                  | 145 (-6.45%)         | 132 (-14.84%)        |
| Arena.sol                           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AvPresale.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BMPre_ICO.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Bagholder.sol                       | 33                   | 24 (-27.27%)         | 36 (+9.09%)          |
| Bank_With_Interest.sol              | 40                   | 49 (+22.50%)         | 57 (+42.50%)         |
| Best_Bank_with_Interest.sol         | 98                   | 99 (+1.02%)          | 97 (-1.02%)          |
| BlockHashRNGFallback.sol            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Bob.sol                             | 138                  | 84 (-39.13%)         | 88 (-36.23%)         |
| Bombs.sol                           | 120                  | 120 (0.00%)          | 108 (-10.00%)        |
| BrandContest.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CHEXToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CSSPresale.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Coinflip.sol                        | 46                   | 46 (0.00%)           | 57 (+23.91%)         |
| CompetitionStore.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CrowdsaleTokens.sol                 | 67                   | 69 (+2.99%)          | 96 (+43.28%)         |
| CryptoDuels.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CryptoGoldStandardCoin.sol          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CryptoPoosToken.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DIVXToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DecentralandBuyer.sol               | 120                  | 92 (-23.33%)         | 102 (-15.00%)        |
| DeveryFUND.sol                      | 16                   | 32 (+100.00%)        | 36 (+125.00%)        |
| Dil.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EmojisanAuctionHouse.sol            | 62                   | 39 (-37.10%)         | 58 (-6.45%)          |
| EmojisanMarketplace.sol             | 35                   | 55 (+57.14%)         | 58 (+65.71%)         |
| EtchReward.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthMash.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthMashChain.sol                    | 55                   | 58 (+5.45%)          | 53 (-3.64%)          |
| EthMashMount.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthMashTower.sol                    | 100                  | 93 (-7.00%)          | 109 (+9.00%)         |
| EtherTool.sol                       | 41                   | 51 (+24.39%)         | 42 (+2.44%)          |
| FidgETHSpinner.sol                  | 49                   | 53 (+8.16%)          | 44 (-10.20%)         |
| FipsNotary.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| GPSPresale.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| HashBet.sol                         | 35                   | 29 (-17.14%)         | 50 (+42.86%)         |
| HodlBox.sol                         | 52                   | 65 (+25.00%)         | 54 (+3.85%)          |
| KeberuntunganAcak.sol               | 49                   | 49 (0.00%)           | 50 (+2.04%)          |
| KiddyToys.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LINKFund.sol                        | 122                  | 120 (-1.64%)         | 136 (+11.48%)        |
| LeanFund.sol                        | 52                   | 46 (-11.54%)         | 48 (-7.69%)          |
| MUSCToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MarketPrice.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Matthew.sol                         | 78                   | 81 (+3.85%)          | 87 (+11.54%)         |
| MoacToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| NFTHouseGame.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| NatCoinCrowdsale.sol                | 30                   | 28 (-6.67%)          | 27 (-10.00%)         |
| OurRoulette.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| P2PFuturesTrading.sol               | 128                  | 94 (-26.56%)         | 108 (-15.62%)        |
| PIGGY_BANK.sol                      | 114                  | 83 (-27.19%)         | 121 (+6.14%)         |
| PreAdsMobileToken.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| PreIcoCrowdsale.sol                 | 70                   | 85 (+21.43%)         | 65 (-7.14%)          |
| Profit1000.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| RandoCoin.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Remittance.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SCCsale.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| STRIMToken.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Sacrific3d.sol                      | 9                    | 7 (-22.22%)          | 7 (-22.22%)          |
| SaintArnouldToken.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SatoshiDice.sol                     | 51                   | 50 (-1.96%)          | 47 (-7.84%)          |
| SingularityTest20.sol               | 56                   | 40 (-28.57%)         | 51 (-8.93%)          |
| SmartBillions.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TheNextBlock.sol                    | 32                   | 37 (+15.62%)         | 33 (+3.12%)          |
| TheOneToken.sol                     | 49                   | 52 (+6.12%)          | 55 (+12.24%)         |
| TrustBet.sol                        | 27                   | 43 (+59.26%)         | 22 (-18.52%)         |
| TwentyDollars.sol                   | 47                   | 47 (0.00%)           | 54 (+14.89%)         |
| WolkToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| XCTCrowdSale.sol                    | 43                   | 36 (-16.28%)         | 52 (+20.93%)         |
| XG4KCrowdFunding.sol                | 66                   | 69 (+4.55%)          | 78 (+18.18%)         |
| eth666.sol                          | 204                  | 203 (-0.49%)         | 216 (+5.88%)         |
| Forwarder.sol                       | 106                  | 109 (+2.83%)         | 107 (+0.94%)         |
| FunFairSale.sol                     | 43                   | 42 (-2.33%)          | 40 (-6.98%)          |
| InkPublicPresale.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LZLCoin.sol                         | 53                   | 44 (-16.98%)         | 45 (-15.09%)         |
| Payee.sol                           | 83                   | 190 (+128.92%)       | 122 (+46.99%)        |
| PowerCoin.sol                       | 54                   | 54 (0.00%)           | 48 (-11.11%)         |
| PrivateBank.sol                     | 90                   | 107 (+18.89%)        | 72 (-20.00%)         |
| PrivateDeposit.sol                  | 41                   | 54 (+31.71%)         | 48 (+17.07%)         |
| Private_Bank.sol                    | 96                   | 86 (-10.42%)         | 107 (+11.46%)        |
| ProxyCreationAndExecute.sol         | 11                   | 3 (-72.73%)          | 7 (-36.36%)          |
| AcjCrowdsale.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AmbrosusSale.sol                    | 54                   | 57 (+5.56%)          | 52 (-3.70%)          |
| AngelCentralBank.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| AtomicSwap.sol                      | 54                   | 47 (-12.96%)         | 44 (-18.52%)         |
| BBDExchange.sol                     | 92                   | 70 (-23.91%)         | 104 (+13.04%)        |
| BLOCKCHAIN_DEPOSIT_BETA.sol         | 92                   | 75 (-18.48%)         | 64 (-30.43%)         |
| BRANDCOIN.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BeatOrgTokenMainSale.sol            | 63                   | 55 (-12.70%)         | 49 (-22.22%)         |
| BetterAuction.sol                   | 46                   | 41 (-10.87%)         | 50 (+8.70%)          |
| BillPokerPreICO.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Billiontix.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BitGallery.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BitkomSale.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BizPyramid.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BlockFoodPreSale.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Bounty0xPresale.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BriskCoin.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| BsPresale.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CTCToken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CTNTokenSale.sol                    | 23                   | 32 (+39.13%)         | 34 (+47.83%)         |
| CTV.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Cajutel.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CandyClaim.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CandySale.sol                       | 184                  | 190 (+3.26%)         | 178 (-3.26%)         |
| CashPokerProICO.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CccTokenIco.sol                     | 221                  | 182 (-17.65%)        | 147 (-33.48%)        |
| ChangeableRateCrowdsale.sol         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ChrisCoin.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ChristmasClub.sol                   | 8                    | 3 (-62.50%)          | 3 (-62.50%)          |
| ChronosCore.sol                     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ClaimableCrowdsale.sol              | 22                   | 21 (-4.55%)          | 23 (+4.55%)          |
| CoinCrowdICO.sol                    | 39                   | 64 (+64.10%)         | 41 (+5.13%)          |
| Countdown.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CrowdSaleTRH.sol                    | 17                   | 9 (-47.06%)          | 16 (-5.88%)          |
| CrowdsalePre.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| CryptoCarsRent.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DEEX.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| DYLC_ERC20Token.sol                 | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Dividend.sol                        | 34                   | 60 (+76.47%)         | 38 (+11.76%)         |
| DropletCrowdSale.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ECHO.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ECT2Crowdsale2.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ElecSaleSmartContract.sol           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ElectionsMarketSavingsBank.sol      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EosPizzaSliceDonationraiser.sol     | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EternalWealth.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthBird.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthCapsule.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthTermDeposits.sol                 | 16                   | 24 (+50.00%)         | 21 (+31.25%)         |
| EtherGuess.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| EthereumHole.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| FabricTokenFundraiser.sol           | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ForecasterReward.sol                | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Freeze.sol                          | 55                   | 38 (-30.91%)         | 33 (-40.00%)         |
| Gelios.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| GraphenePowerToken.sol              | 74                   | 91 (+22.97%)         | 84 (+13.51%)         |
| HODLerParadise.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| HYIP.sol                            | 36                   | 40 (+11.11%)         | 36 (0.00%)           |
| HodlContract.sol                    | 38                   | 43 (+13.16%)         | 43 (+13.16%)         |
| HodlerInvestmentClub.sol            | 18                   | 12 (-33.33%)         | 19 (+5.56%)          |
| HolyCoin.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| IAHCToken.sol                       | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| IQNCrowdsale.sol                    | 10                   | 8 (-20.00%)          | 7 (-30.00%)          |
| IQNSecondPreICO.sol                 | 102                  | 101 (-0.98%)         | 129 (+26.47%)        |
| IndaHashToken.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| IntermediateVault.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| IungoPresale.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| JobeumPresale.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| JoysoCrowdsale.sol                  | 89                   | 82 (-7.87%)          | 103 (+15.73%)        |
| Lescovex.sol                        | 8                    | 11 (+37.50%)         | 18 (+125.00%)        |
| ListingsERC20.sol                   | 35                   | 42 (+20.00%)         | 56 (+60.00%)         |
| LitmusCrowdsale.sol                 | 54                   | 47 (-12.96%)         | 49 (-9.26%)          |
| Loan.sol                            | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LudumToken.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| LympoICO.sol                        | 18                   | 12 (-33.33%)         | 9 (-50.00%)          |
| MallcoinCrowdSale.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MarchMadness.sol                    | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| MidnightCoin.sol                    | 8                    | 14 (+75.00%)         | 17 (+112.50%)        |
| NYX.sol                             | 43                   | 56 (+30.23%)         | 53 (+23.26%)         |
| NYXAccount.sol                      | 65                   | 62 (-4.62%)          | 74 (+13.85%)         |
| NewCratePreSale.sol                 | 32                   | 29 (-9.38%)          | 34 (+6.25%)          |
| OZRealestatesToken.sol              | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| ObizcoinCrowdsale.sol               | 62                   | 50 (-19.35%)         | 43 (-30.65%)         |
| PotPotato.sol                       | 51                   | 47 (-7.84%)          | 39 (-23.53%)         |
| PreTGE.sol                          | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| Protocol108.sol                     | 14                   | 5 (-64.29%)          | 7 (-50.00%)          |
| ProvidencePresale.sol               | 45                   | 41 (-8.89%)          | 42 (-6.67%)          |
| QuasacoinTokenCrowdsale.sol         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| RENTCoin.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| RaffleStrangeLoop.sol               | 51                   | 45 (-11.76%)         | 63 (+23.53%)         |
| RaiseFundsForACause.sol             | 39                   | 42 (+7.69%)          | 43 (+10.26%)         |
| RichestTakeAll.sol                  | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SimpleAuction.sol                   | 200                  | 217 (+8.50%)         | 159 (-20.50%)        |
| SnovCrowdsale.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SpaceICOToken.sol                   | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| SpanCoin.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TUStoken.sol                        | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TimeCapsuleEvent.sol                | 55                   | 42 (-23.64%)         | 45 (-18.18%)         |
| TopKing.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TrumpFullTermToken.sol              | 24                   | 20 (-16.67%)         | 22 (-8.33%)          |
| TulipMania.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| VZTPresale.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| WaterCrowdsale.sol                  | 88                   | 78 (-11.36%)         | 76 (-13.64%)         |
| Who.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| XgoldCrowdsale.sol                  | 34                   | 24 (-29.41%)         | 23 (-32.35%)         |
