GROUP B RESULTS


MAX COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| TransferCoin.sol                    | 18.39%               | 14.24% (-22.58%)     | 16.25% (-11.64%)     |
| Saaa.sol                            | 12.55%               | 14.96% (+19.16%)     | 15.31% (+22.01%)     |
| Arena.sol                           | 16.71%               | 17.81% (+6.59%)      | 17.65% (+5.62%)      |
| EthMashChain.sol                    | 14.85%               | 15.41% (+3.75%)      | 16.19% (+9.01%)      |
| PIGGY_BANK.sol                      | 17.67%               | 20.66% (+16.92%)     | 16.81% (-4.85%)      |
| AFactory.sol                        | 11.54%               | 10.50% (-8.97%)      | 11.30% (-2.08%)      |
| MySuperToken.sol                    | 20.14%               | 20.65% (+2.54%)      | 20.29% (+0.71%)      |
| payrollSystem.sol                   | 19.02%               | 18.45% (-3.01%)      | 17.94% (-5.70%)      |
| Arss.sol                            | 19.19%               | 20.64% (+7.54%)      | 18.99% (-1.03%)      |
| CryptoHole.sol                      | 14.18%               | 14.43% (+1.76%)      | 13.74% (-3.12%)      |
| KryptoGiftsMessages.sol             | 21.51%               | 22.56% (+4.90%)      | 23.23% (+8.03%)      |
| MiCon.sol                           | 21.28%               | 19.51% (-8.31%)      | 20.93% (-1.64%)      |
| BlockHashRNGFallback.sol            | 21.39%               | 21.48% (+0.45%)      | 21.55% (+0.75%)      |
| FunFairSale.sol                     | 14.74%               | 15.21% (+3.14%)      | 14.08% (-4.49%)      |
| Protocol108.sol                     | 17.53%               | 15.08% (-14.02%)     | 14.81% (-15.51%)     |
| CreditDepositBank.sol               | 15.89%               | 15.19% (-4.44%)      | 15.61% (-1.77%)      |
| MyEtherTellerEntityDB.sol           | 8.88%                | 8.71% (-1.92%)       | 9.55% (+7.55%)       |
| SmartBillions.sol                   | 3.69%                | 3.57% (-3.31%)       | 3.74% (+1.21%)       |
| EtherWhuffieManager.sol             | 20.94%               | 19.87% (-5.12%)      | 20.75% (-0.91%)      |
| Forwarder.sol                       | 18.22%               | 20.00% (+9.79%)      | 18.04% (-0.98%)      |
| SimpleMathTest003.sol               | 23.29%               | 23.30% (+0.05%)      | 20.30% (-12.84%)     |
| EscrowMyEtherEntityDB.sol           | 7.61%                | 10.53% (+38.45%)     | 9.73% (+27.98%)      |
| EthMashMount.sol                    | 16.41%               | 16.66% (+1.55%)      | 16.76% (+2.17%)      |
| EthCapsule.sol                      | 16.61%               | 16.94% (+2.00%)      | 16.41% (-1.20%)      |
| LANDProxy.sol                       | 20.11%               | 17.99% (-10.53%)     | 19.04% (-5.30%)      |
| ggbank.sol                          | 10.74%               | 10.64% (-0.91%)      | 10.54% (-1.92%)      |
| EDProxy.sol                         | 9.26%                | 10.07% (+8.74%)      | 11.14% (+20.24%)     |
| HashBet.sol                         | 20.53%               | 15.49% (-24.54%)     | 17.77% (-13.43%)     |
| PrivateDeposit.sol                  | 20.33%               | 14.79% (-27.24%)     | 17.46% (-14.11%)     |
| TransferReg.sol                     | 11.87%               | 10.52% (-11.38%)     | 10.84% (-8.70%)      |
| XCTCrowdSale.sol                    | 14.80%               | 14.99% (+1.28%)      | 14.67% (-0.92%)      |
| Diploma_landing_page.sol            | 18.13%               | 16.68% (-7.97%)      | 17.49% (-3.53%)      |
| EthMashTower.sol                    | 13.10%               | 13.18% (+0.55%)      | 12.76% (-2.61%)      |
| HelpMeSave.sol                      | 13.67%               | 13.82% (+1.11%)      | 15.31% (+11.94%)     |
| EtherTool.sol                       | 8.19%                | 9.04% (+10.40%)      | 8.48% (+3.52%)       |
| BAIC.sol                            | 14.05%               | 16.84% (+19.90%)     | 15.35% (+9.26%)      |
| HYIP.sol                            | 15.78%               | 14.89% (-5.62%)      | 12.42% (-21.28%)     |
| ERH.sol                             | 14.75%               | 16.17% (+9.60%)      | 16.71% (+13.29%)     |
| MarchMadness.sol                    | N/A                  | N/A                  | N/A                  |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 14.98%               | 14.85% (-0.89%)      | 14.96% (-0.12%)      |
------------------------------------------------------------------------------------------------------------


DETAILED CRITICAL INSTRUCTIONS HITS RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| CALL                                | 30.40                | 31.03 (+2.10%)       | 29.34 (-3.48%)       |
| SELFDESCTRUCT                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CALLCODE                            | 0.06                 | 0.11 (+97.80%)       | 0.14 (+149.86%)      |
| DELEGATECALL                        | 1.07                 | 1.17 (+9.59%)        | 1.21 (+13.45%)       |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 7.88                 | 8.08 (+2.53%)        | 7.67 (-2.62%)        |
------------------------------------------------------------------------------------------------------------


VULNERABILITIES RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| delegate                            | 25.00%               | 12.50% (-50.00%)     | 25.00% (0.00%)       |
| exception-disorder                  | 47.06%               | 41.18% (-12.50%)     | 47.06% (0.00%)       |
| gasless-send                        | 42.86%               | 28.57% (-33.33%)     | 42.86% (0.00%)       |
| number-dependency                   | 2.86%                | 5.71% (+100.00%)     | 5.71% (+100.00%)     |
| reentrancy                          | 0.00%                | 0.00% (0.00%)        | 0.00% (0.00%)        |
| timestamp-dependency                | 9.52%                | 11.90% (+25.00%)     | 11.90% (+25.00%)     |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 21.22%               | 16.64% (-21.55%)     | 22.09% (+4.11%)      |
------------------------------------------------------------------------------------------------------------
