AVERAGE RESULTS


TRANSACTION COUNT RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| transaction_count                   | 34.51                | 34.99 (+1.37%)       | 34.61 (+0.26%)       |
------------------------------------------------------------------------------------------------------------


MAX COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| Private_Bank.sol                    | 15.00                | 21.00 (+40.00%)      | 22.00 (+46.67%)      |
| ProxyCreationAndExecute.sol         | 2.00                 | 1.00 (-50.00%)       | 1.00 (-50.00%)       |
| AcjCrowdsale.sol                    | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| AmbrosusSale.sol                    | 14.00                | 12.00 (-14.29%)      | 11.00 (-21.43%)      |
| AngelCentralBank.sol                | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| AtomicSwap.sol                      | 11.00                | 13.00 (+18.18%)      | 11.00 (0.00%)        |
| BBDExchange.sol                     | 17.00                | 26.00 (+52.94%)      | 21.00 (+23.53%)      |
| BLOCKCHAIN_DEPOSIT_BETA.sol         | 19.00                | 23.00 (+21.05%)      | 25.00 (+31.58%)      |
| BRANDCOIN.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BeatOrgTokenMainSale.sol            | 10.00                | 9.00 (-10.00%)       | 6.00 (-40.00%)       |
| BetterAuction.sol                   | 12.00                | 11.00 (-8.33%)       | 9.00 (-25.00%)       |
| BillPokerPreICO.sol                 | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Billiontix.sol                      | N/A                  | N/A                  | N/A                  |
| BitGallery.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BitkomSale.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BizPyramid.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BlockFoodPreSale.sol                | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Bounty0xPresale.sol                 | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BriskCoin.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| BsPresale.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CTCToken.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CTNTokenSale.sol                    | 8.00                 | 8.00 (0.00%)         | 8.00 (0.00%)         |
| CTV.sol                             | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Cajutel.sol                         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CandyClaim.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CandySale.sol                       | 33.00                | 47.00 (+42.42%)      | 35.00 (+6.06%)       |
| CashPokerProICO.sol                 | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CccTokenIco.sol                     | 46.00                | 43.00 (-6.52%)       | 32.00 (-30.43%)      |
| ChangeableRateCrowdsale.sol         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ChrisCoin.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ChristmasClub.sol                   | 3.00                 | 1.00 (-66.67%)       | 0.00 (-100.00%)      |
| ChronosCore.sol                     | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ClaimableCrowdsale.sol              | 5.00                 | 4.00 (-20.00%)       | 7.00 (+40.00%)       |
| CoinCrowdICO.sol                    | 11.00                | 11.00 (0.00%)        | 15.00 (+36.36%)      |
| Countdown.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CrowdSaleTRH.sol                    | 2.00                 | 2.00 (0.00%)         | 2.00 (0.00%)         |
| CrowdsalePre.sol                    | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| CryptoCarsRent.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| DEEX.sol                            | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| DYLC_ERC20Token.sol                 | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Dividend.sol                        | 5.00                 | 16.00 (+220.00%)     | 11.00 (+120.00%)     |
| DropletCrowdSale.sol                | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ECHO.sol                            | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ECT2Crowdsale2.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ElecSaleSmartContract.sol           | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ElectionsMarketSavingsBank.sol      | N/A                  | 0.00 (-100.00%)      | N/A                  |
| EosPizzaSliceDonationraiser.sol     | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| EternalWealth.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| EthBird.sol                         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| EthCapsule.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| EthTermDeposits.sol                 | 4.00                 | 4.00 (0.00%)         | 4.00 (0.00%)         |
| EtherGuess.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| EthereumHole.sol                    | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| FabricTokenFundraiser.sol           | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ForecasterReward.sol                | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Freeze.sol                          | 13.00                | 13.00 (0.00%)        | 9.00 (-30.77%)       |
| Gelios.sol                          | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| GraphenePowerToken.sol              | 29.00                | 28.00 (-3.45%)       | 14.00 (-51.72%)      |
| HODLerParadise.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| HYIP.sol                            | 6.00                 | 15.00 (+150.00%)     | 11.00 (+83.33%)      |
| HodlContract.sol                    | 6.00                 | 9.00 (+50.00%)       | 10.00 (+66.67%)      |
| HodlerInvestmentClub.sol            | 2.00                 | 5.00 (+150.00%)      | 7.00 (+250.00%)      |
| HolyCoin.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IAHCToken.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IQNCrowdsale.sol                    | 7.00                 | 2.00 (-71.43%)       | 1.00 (-85.71%)       |
| IQNSecondPreICO.sol                 | 34.00                | 20.00 (-41.18%)      | 14.00 (-58.82%)      |
| IndaHashToken.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IntermediateVault.sol               | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IungoPresale.sol                    | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| JobeumPresale.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| JoysoCrowdsale.sol                  | 19.00                | 16.00 (-15.79%)      | 19.00 (0.00%)        |
| Lescovex.sol                        | 1.00                 | 3.00 (+200.00%)      | 4.00 (+300.00%)      |
| ListingsERC20.sol                   | 7.00                 | 7.00 (0.00%)         | 5.00 (-28.57%)       |
| LitmusCrowdsale.sol                 | 5.00                 | 14.00 (+180.00%)     | 13.00 (+160.00%)     |
| Loan.sol                            | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| LudumToken.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| LympoICO.sol                        | 4.00                 | 2.00 (-50.00%)       | 7.00 (+75.00%)       |
| MallcoinCrowdSale.sol               | 0.00                 | N/A                  | N/A                  |
| MarchMadness.sol                    | N/A                  | N/A                  | N/A                  |
| MidnightCoin.sol                    | 2.00                 | 2.00 (0.00%)         | 0.00 (-100.00%)      |
| NYX.sol                             | 13.00                | 20.00 (+53.85%)      | 14.00 (+7.69%)       |
| NYXAccount.sol                      | 11.00                | 17.00 (+54.55%)      | 11.00 (0.00%)        |
| NewCratePreSale.sol                 | 11.00                | 5.00 (-54.55%)       | 8.00 (-27.27%)       |
| OZRealestatesToken.sol              | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ObizcoinCrowdsale.sol               | 7.00                 | 12.00 (+71.43%)      | 14.00 (+100.00%)     |
| PotPotato.sol                       | 9.00                 | 10.00 (+11.11%)      | 10.00 (+11.11%)      |
| PreTGE.sol                          | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Protocol108.sol                     | 1.00                 | 1.00 (0.00%)         | 1.00 (0.00%)         |
| ProvidencePresale.sol               | 12.00                | 7.00 (-41.67%)       | 6.00 (-50.00%)       |
| QuasacoinTokenCrowdsale.sol         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| RENTCoin.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| RaffleStrangeLoop.sol               | 10.00                | 5.00 (-50.00%)       | 8.00 (-20.00%)       |
| RaiseFundsForACause.sol             | 4.00                 | 4.00 (0.00%)         | 15.00 (+275.00%)     |
| RichestTakeAll.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SimpleAuction.sol                   | 52.00                | 43.00 (-17.31%)      | 35.00 (-32.69%)      |
| SnovCrowdsale.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SpaceICOToken.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SpanCoin.sol                        | N/A                  | N/A                  | N/A                  |
| TUStoken.sol                        | 1.00                 | 0.00 (-100.00%)      | 0.00 (-100.00%)      |
| TimeCapsuleEvent.sol                | 8.00                 | 9.00 (+12.50%)       | 6.00 (-25.00%)       |
| TopKing.sol                         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| TrumpFullTermToken.sol              | 5.00                 | 2.00 (-60.00%)       | 5.00 (0.00%)         |
| TulipMania.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| VZTPresale.sol                      | 0.00                 | 0.00 (0.00%)         | N/A                  |
| WaterCrowdsale.sol                  | 10.00                | 16.00 (+60.00%)      | 8.00 (-20.00%)       |
| Who.sol                             | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| XgoldCrowdsale.sol                  | 9.00                 | 3.00 (-66.67%)       | 7.00 (-22.22%)       |
| XmasCoinCrowdsale.sol               | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 5.49                 | 5.82 (+6.12%)        | 5.56 (+1.40%)        |
------------------------------------------------------------------------------------------------------------


VULNERABILITIES RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| delegate                            | 26.67%               | 26.67% (0.00%)       | 33.33% (+25.00%)     |
| exception-disorder                  | 37.50%               | 33.33% (-11.11%)     | 41.67% (+11.11%)     |
| gasless-send                        | 61.54%               | 53.85% (-12.50%)     | 69.23% (+12.50%)     |
| number-dependency                   | 5.63%                | 8.45% (+50.00%)      | 9.86% (+75.00%)      |
| reentrancy                          | 0.00%                | 0.00% (0.00%)        | 0.00% (0.00%)        |
| timestamp-dependency                | 10.91%               | 17.27% (+58.33%)     | 13.64% (+25.00%)     |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 23.71%               | 23.26% (-1.88%)      | 27.95% (+17.91%)     |
------------------------------------------------------------------------------------------------------------
