MAX COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| QuasacoinTokenCrowdsale.sol         | 48.68%               | 46.56% (-2.12%)      | 48.68% (0.00%)       |
| RENTCoin.sol                        | 26.79%               | 26.79% (0.00%)       | 26.79% (0.00%)       |
| RaffleStrangeLoop.sol               | 57.14%               | 55.36% (-1.79%)      | 59.82% (+2.68%)      |
| RaiseFundsForACause.sol             | 64.54%               | 64.54% (0.00%)       | 64.54% (0.00%)       |
| RichestTakeAll.sol                  | 45.71%               | 45.71% (0.00%)       | 45.71% (0.00%)       |
| SimpleAuction.sol                   | 51.52%               | 51.52% (0.00%)       | 51.52% (0.00%)       |
| SnovCrowdsale.sol                   | 14.93%               | 15.61% (+0.68%)      | 14.93% (0.00%)       |
| SpaceICOToken.sol                   | 49.33%               | 49.33% (0.00%)       | 49.33% (0.00%)       |
| SpanCoin.sol                        | N/A                  | N/A                  | N/A                  |
| TUStoken.sol                        | 56.69%               | 54.78% (-1.91%)      | 51.59% (-5.10%)      |
| TimeCapsuleEvent.sol                | 78.18%               | 78.18% (0.00%)       | 78.18% (0.00%)       |
| TopKing.sol                         | 50.00%               | 50.00% (0.00%)       | 50.00% (0.00%)       |
| TrumpFullTermToken.sol              | 34.60%               | 30.45% (-4.15%)      | 31.83% (-2.77%)      |
| TulipMania.sol                      | 18.33%               | 15.89% (-2.44%)      | 15.48% (-2.85%)      |
| VZTPresale.sol                      | N/A                  | N/A                  | N/A                  |
| WaterCrowdsale.sol                  | 61.34%               | 61.34% (0.00%)       | 61.34% (0.00%)       |
| Who.sol                             | 16.77%               | 17.10% (+0.32%)      | 16.77% (0.00%)       |
| XgoldCrowdsale.sol                  | 43.62%               | 43.62% (0.00%)       | 43.62% (0.00%)       |
| XmasCoinCrowdsale.sol               | 47.80%               | 47.80% (0.00%)       | 45.60% (-2.20%)      |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +0.12%               | -0.72%               |
------------------------------------------------------------------------------------------------------------
AVERAGE COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| B0xProxy.sol                        | 5.56%                | 5.81% (+0.26%)       | 5.67% (+0.12%)       |
| CBToken.sol                         | 5.11%                | 5.22% (+0.11%)       | 5.14% (+0.02%)       |
| Ciphs.sol                           | 4.80%                | 4.93% (+0.12%)       | 4.94% (+0.13%)       |
| CvcProxy.sol                        | 13.30%               | 13.94% (+0.64%)      | 15.07% (+1.77%)      |
| DSProxy.sol                         | 7.99%                | 7.56% (-0.43%)       | 9.90% (+1.91%)       |
| FNBToken.sol                        | 13.85%               | 12.85% (-1.00%)      | 13.83% (-0.01%)      |
| KnowledgeProxy.sol                  | 15.95%               | 16.04% (+0.09%)      | 16.26% (+0.32%)      |
| LANDProxy.sol                       | 19.43%               | 24.39% (+4.97%)      | 19.34% (-0.09%)      |
| MultiEventsHistory.sol              | 15.89%               | 16.17% (+0.28%)      | 15.69% (-0.20%)      |
| MultiSigStub.sol                    | 9.75%                | 9.90% (+0.15%)       | 9.58% (-0.17%)       |
| Parsec.sol                          | 21.23%               | 22.09% (+0.87%)      | 22.33% (+1.10%)      |
| RiskSharingToken.sol                | 6.62%                | 7.23% (+0.62%)       | 7.19% (+0.58%)       |
| TransferReg.sol                     | 12.13%               | 15.89% (+3.76%)      | 15.24% (+3.12%)      |
| UserWallet.sol                      | 18.85%               | 16.13% (-2.72%)      | 22.00% (+3.15%)      |
| WyvernDAOProxy.sol                  | 13.98%               | 14.06% (+0.08%)      | 13.46% (-0.52%)      |
| BigRisk.sol                         | 14.68%               | 14.87% (+0.19%)      | 14.76% (+0.08%)      |
| Caller.sol                          | 31.48%               | 33.94% (+2.46%)      | 26.00% (-5.48%)      |
| ChargCoinContract.sol               | 6.80%                | 6.48% (-0.32%)       | N/A                  |
| CreditDepositBank.sol               | 15.45%               | 15.89% (+0.44%)      | 15.52% (+0.07%)      |
| CrowdSalePreICO.sol                 | 8.50%                | 8.25% (-0.25%)       | 8.59% (+0.09%)       |
| DepositBank.sol                     | 14.75%               | 14.85% (+0.10%)      | 15.12% (+0.37%)      |
| EDProxy.sol                         | 10.20%               | 11.95% (+1.75%)      | 11.82% (+1.62%)      |
| Ethsplit.sol                        | 14.96%               | 14.73% (-0.22%)      | 14.59% (-0.36%)      |
| HelpMeSave.sol                      | 15.15%               | 14.99% (-0.16%)      | 14.54% (-0.61%)      |
| Honey.sol                           | 13.45%               | 12.51% (-0.94%)      | 13.33% (-0.12%)      |
| IPchainStandardToken.sol            | 12.40%               | 12.61% (+0.21%)      | 12.99% (+0.58%)      |
| MillionEther.sol                    | 2.84%                | 2.84% (-0.00%)       | 2.60% (-0.24%)       |
| MultiplicatorX4.sol                 | 12.82%               | 12.87% (+0.05%)      | 12.91% (+0.09%)      |
| NexxusToken.sol                     | 12.06%               | 12.23% (+0.17%)      | 12.13% (+0.07%)      |
| Pie.sol                             | 12.73%               | 13.29% (+0.56%)      | 13.05% (+0.33%)      |
| PrayerCoin.sol                      | 8.61%                | 8.63% (+0.02%)       | 8.40% (-0.21%)       |
| RaisingToken.sol                    | 15.88%               | 16.13% (+0.26%)      | 15.90% (+0.03%)      |
| Reward.sol                          | 14.66%               | 19.77% (+5.11%)      | 19.37% (+4.71%)      |
| SafeConditionalHFTransfer.sol       | 16.16%               | 16.55% (+0.39%)      | 16.95% (+0.79%)      |
| Soleau.sol                          | 10.22%               | 10.09% (-0.12%)      | 10.82% (+0.61%)      |
| Store.sol                           | 15.55%               | 15.11% (-0.44%)      | 16.76% (+1.21%)      |
| TokenBank.sol                       | 15.81%               | 15.95% (+0.14%)      | 16.21% (+0.41%)      |
| TranferInTwoPart.sol                | 23.29%               | 23.79% (+0.50%)      | 23.87% (+0.57%)      |
| WhaleGiveaway1.sol                  | 16.25%               | 15.57% (-0.68%)      | 16.52% (+0.27%)      |
| AFactory.sol                        | 11.37%               | 11.33% (-0.04%)      | 11.49% (+0.12%)      |
| Abt.sol                             | 19.81%               | 20.05% (+0.24%)      | 19.55% (-0.26%)      |
| AnyContract.sol                     | 17.17%               | 18.27% (+1.10%)      | 18.38% (+1.20%)      |
| Apuestas2018.sol                    | 9.65%                | 9.30% (-0.35%)       | 9.60% (-0.05%)       |
| Arss.sol                            | 19.10%               | 19.76% (+0.66%)      | 19.69% (+0.59%)      |
| ArtBlockToken.sol                   | 10.02%               | 10.30% (+0.28%)      | 10.18% (+0.16%)      |
| AsaCoin.sol                         | 15.70%               | 16.61% (+0.91%)      | 15.83% (+0.13%)      |
| BAIC.sol                            | 16.40%               | 15.36% (-1.04%)      | 17.11% (+0.70%)      |
| BIAToken.sol                        | 10.78%               | 10.61% (-0.18%)      | N/A                  |
| BJCToken.sol                        | 10.70%               | 10.91% (+0.21%)      | 10.58% (-0.11%)      |
| BJLToken.sol                        | 10.24%               | 10.62% (+0.38%)      | 10.29% (+0.05%)      |
| BRToken.sol                         | 16.05%               | 16.29% (+0.24%)      | 16.57% (+0.52%)      |
| BananaToken.sol                     | 9.83%                | 10.12% (+0.28%)      | 9.98% (+0.15%)       |
| BetCenter.sol                       | 7.87%                | 7.54% (-0.33%)       | 7.79% (-0.08%)       |
| Bitway.sol                          | 14.82%               | 14.61% (-0.21%)      | 15.06% (+0.24%)      |
| BurnableOpenPaymentFactory.sol      | 20.76%               | 19.53% (-1.24%)      | 20.50% (-0.26%)      |
| BurnablePaymentFactory.sol          | 6.35%                | 7.75% (+1.40%)       | 7.62% (+1.26%)       |
| C2.sol                              | 12.42%               | 12.84% (+0.42%)      | 13.49% (+1.07%)      |
| CertifiedDocuments.sol              | 6.82%                | 7.30% (+0.48%)       | 7.25% (+0.43%)       |
| ConfToken.sol                       | 9.90%                | 10.24% (+0.34%)      | 9.86% (-0.04%)       |
| DaoCasinoToken.sol                  | 15.28%               | 15.50% (+0.22%)      | 15.07% (-0.22%)      |
| CryptoHole.sol                      | 14.95%               | 15.05% (+0.10%)      | 14.82% (-0.13%)      |
| D2GBToken.sol                       | 14.33%               | 14.32% (-0.00%)      | 14.39% (+0.06%)      |
| DEC15Contract.sol                   | 17.12%               | 17.56% (+0.44%)      | 16.54% (-0.58%)      |
| DEC15v1Contract.sol                 | 16.91%               | 17.46% (+0.55%)      | 16.83% (-0.08%)      |
| Diploma_landing_page.sol            | 16.93%               | 18.51% (+1.59%)      | 18.85% (+1.92%)      |
| ERC721_token.sol                    | 15.61%               | 15.54% (-0.07%)      | 15.57% (-0.04%)      |
| ERH.sol                             | 15.85%               | 15.54% (-0.31%)      | 15.91% (+0.06%)      |
| ETHLightToken.sol                   | 16.57%               | 15.85% (-0.71%)      | 16.37% (-0.20%)      |
| EscrowMyEtherEntityDB.sol           | 9.41%                | 9.84% (+0.43%)       | 10.10% (+0.69%)      |
| EtherWhuffieManager.sol             | 21.06%               | 20.76% (-0.29%)      | 21.78% (+0.73%)      |
| GGPCToken.sol                       | 10.02%               | 10.14% (+0.12%)      | 9.68% (-0.34%)       |
| HashRushICO.sol                     | 6.50%                | 6.42% (-0.08%)       | 6.25% (-0.25%)       |
| Hotc.sol                            | 14.16%               | 14.21% (+0.05%)      | 14.36% (+0.21%)      |
| InvitherB.sol                       | 12.51%               | 12.12% (-0.40%)      | 12.22% (-0.29%)      |
| KryptoGiftsMessages.sol             | 22.60%               | 21.72% (-0.88%)      | 21.20% (-1.40%)      |
| LOVEFoundation.sol                  | 14.11%               | 13.23% (-0.89%)      | 13.84% (-0.27%)      |
| LaolaiManage.sol                    | 19.33%               | 19.94% (+0.61%)      | 19.97% (+0.64%)      |
| LiteConnectToken.sol                | 12.10%               | 11.92% (-0.17%)      | 12.28% (+0.18%)      |
| Luck.sol                            | 20.18%               | 20.26% (+0.08%)      | 20.30% (+0.12%)      |
| MiCon.sol                           | 20.92%               | 21.10% (+0.18%)      | 21.25% (+0.32%)      |
| MinerEdgeToken.sol                  | 12.85%               | 12.60% (-0.25%)      | 13.14% (+0.29%)      |
| MoyTokenStorage.sol                 | 14.98%               | 14.53% (-0.44%)      | 14.42% (-0.55%)      |
| MyEtherTellerEntityDB.sol           | 9.33%                | 9.99% (+0.66%)       | 9.74% (+0.41%)       |
| MySuperToken.sol                    | 20.15%               | 19.44% (-0.71%)      | 18.97% (-1.18%)      |
| PARKToken.sol                       | 10.09%               | 10.27% (+0.18%)      | 10.08% (-0.00%)      |
| REALotteryWheel.sol                 | 11.70%               | 12.87% (+1.17%)      | 12.61% (+0.91%)      |
| SGCC.sol                            | 9.07%                | 8.83% (-0.24%)       | 8.96% (-0.10%)       |
| Saaa.sol                            | 14.89%               | 15.85% (+0.96%)      | 16.79% (+1.90%)      |
| SaveData.sol                        | 18.41%               | 18.72% (+0.31%)      | 19.73% (+1.31%)      |
| SimpleMathTest003.sol               | 21.72%               | 22.63% (+0.90%)      | 23.86% (+2.13%)      |
| SoapBox.sol                         | 12.33%               | 12.32% (-0.01%)      | 11.67% (-0.66%)      |
| SpecialWallet.sol                   | 10.97%               | 10.98% (+0.02%)      | 10.92% (-0.05%)      |
| TIP.sol                             | 11.93%               | 11.39% (-0.54%)      | 11.71% (-0.23%)      |
| TestQuery.sol                       | 20.27%               | 19.22% (-1.05%)      | 20.64% (+0.37%)      |
| TestRegistry.sol                    | 20.38%               | 20.39% (+0.01%)      | 20.98% (+0.61%)      |
| TransferCoin.sol                    | 18.11%               | 18.02% (-0.08%)      | 17.76% (-0.34%)      |
| TransferMoney.sol                   | 26.71%               | 24.12% (-2.59%)      | 24.11% (-2.60%)      |
| VeganCoin.sol                       | 15.38%               | 16.75% (+1.37%)      | 16.25% (+0.87%)      |
| Xtime.sol                           | 15.46%               | 15.87% (+0.41%)      | 16.02% (+0.56%)      |
| epocum.sol                          | 5.27%                | 5.78% (+0.51%)       | 5.48% (+0.21%)       |
| ggbank.sol                          | 10.93%               | 10.92% (-0.01%)      | 11.06% (+0.13%)      |
| message.sol                         | 17.46%               | 17.32% (-0.14%)      | 17.19% (-0.26%)      |
| msgdata.sol                         | 17.65%               | 17.24% (-0.41%)      | 17.14% (-0.51%)      |
| payrollSystem.sol                   | 18.33%               | 18.83% (+0.50%)      | 18.78% (+0.45%)      |
| proforma.sol                        | 8.53%                | 9.19% (+0.67%)       | 9.65% (+1.12%)       |
| testeot.sol                         | 9.61%                | 9.21% (-0.41%)       | 9.66% (+0.05%)       |
| viewMessage.sol                     | 13.76%               | 14.35% (+0.60%)      | 14.71% (+0.96%)      |
| viewMessageNumPayable.sol           | 14.51%               | 14.69% (+0.18%)      | 14.90% (+0.38%)      |
| viewMessagePayable.sol              | 27.19%               | 28.11% (+0.93%)      | 26.37% (-0.81%)      |
| whoDepositV3.sol                    | 18.07%               | 18.07% (+0.00%)      | 18.06% (-0.01%)      |
| BetBuyer.sol                        | 12.73%               | 12.64% (-0.09%)      | 12.31% (-0.42%)      |
| CryptoChamps.sol                    | 8.33%                | 8.23% (-0.10%)       | 8.87% (+0.53%)       |
| Dappster.sol                        | 4.00%                | 4.14% (+0.14%)       | 4.15% (+0.15%)       |
| EtherConsole.sol                    | 5.26%                | 5.07% (-0.19%)       | 5.15% (-0.11%)       |
| Etheramid.sol                       | 6.40%                | 6.50% (+0.10%)       | 6.44% (+0.04%)       |
| EthronTokenPonzi.sol                | 7.03%                | 7.46% (+0.43%)       | 7.73% (+0.70%)       |
| Fermat.sol                          | 17.49%               | 17.76% (+0.27%)      | 17.05% (-0.44%)      |
| HFConditionalTransfer.sol           | 13.52%               | 13.32% (-0.19%)      | 15.18% (+1.66%)      |
| NumberBoard.sol                     | 7.67%                | 7.46% (-0.21%)       | 7.87% (+0.21%)       |
| AMBROSUSFund.sol                    | 15.23%               | 15.02% (-0.21%)      | 15.07% (-0.16%)      |
| APPToken.sol                        | 11.55%               | 11.03% (-0.52%)      | 11.23% (-0.32%)      |
| AddressLotteryV2.sol                | 15.65%               | 14.15% (-1.50%)      | 15.77% (+0.12%)      |
| Arena.sol                           | 18.35%               | 17.63% (-0.72%)      | 17.30% (-1.05%)      |
| AvPresale.sol                       | 10.85%               | 10.80% (-0.04%)      | 10.65% (-0.19%)      |
| BMPre_ICO.sol                       | 13.33%               | 13.25% (-0.08%)      | 13.34% (+0.01%)      |
| Bagholder.sol                       | 7.58%                | 7.22% (-0.36%)       | 7.55% (-0.03%)       |
| Bank_With_Interest.sol              | 14.98%               | 15.41% (+0.42%)      | 14.50% (-0.49%)      |
| Best_Bank_with_Interest.sol         | 15.71%               | 15.72% (+0.01%)      | 15.76% (+0.06%)      |
| BlockHashRNGFallback.sol            | 22.36%               | 22.26% (-0.10%)      | 21.17% (-1.20%)      |
| Bob.sol                             | 6.24%                | 6.32% (+0.09%)       | 6.26% (+0.03%)       |
| Bombs.sol                           | 11.20%               | 11.27% (+0.07%)      | 11.32% (+0.12%)      |
| BrandContest.sol                    | 6.76%                | 6.88% (+0.12%)       | 6.90% (+0.13%)       |
| CHEXToken.sol                       | 10.00%               | 9.92% (-0.08%)       | 9.93% (-0.07%)       |
| CSSPresale.sol                      | 9.99%                | 10.41% (+0.41%)      | 10.38% (+0.39%)      |
| Coinflip.sol                        | 6.93%                | 7.07% (+0.14%)       | 7.68% (+0.75%)       |
| CompetitionStore.sol                | 2.67%                | 2.87% (+0.20%)       | 2.75% (+0.08%)       |
| CrowdsaleTokens.sol                 | 14.08%               | 15.32% (+1.24%)      | 14.79% (+0.71%)      |
| CryptoDuels.sol                     | 10.05%               | 10.29% (+0.24%)      | 10.06% (+0.01%)      |
| CryptoGoldStandardCoin.sol          | 8.46%                | 8.48% (+0.02%)       | 8.44% (-0.03%)       |
| CryptoPoosToken.sol                 | 5.76%                | 5.75% (-0.01%)       | 5.60% (-0.16%)       |
| DIVXToken.sol                       | 9.39%                | 9.31% (-0.08%)       | 9.35% (-0.04%)       |
| DecentralandBuyer.sol               | 13.61%               | 13.26% (-0.35%)      | 13.70% (+0.10%)      |
| DeveryFUND.sol                      | 8.15%                | 8.53% (+0.37%)       | 8.78% (+0.62%)       |
| Dil.sol                             | 14.40%               | 14.41% (+0.00%)      | 14.20% (-0.20%)      |
| EmojisanAuctionHouse.sol            | 8.14%                | 8.48% (+0.34%)       | 8.41% (+0.27%)       |
| EmojisanMarketplace.sol             | 8.71%                | 8.66% (-0.05%)       | 8.51% (-0.21%)       |
| EtchReward.sol                      | 10.68%               | 10.51% (-0.16%)      | 10.87% (+0.19%)      |
| EthMash.sol                         | 16.88%               | 17.23% (+0.35%)      | 17.08% (+0.20%)      |
| EthMashChain.sol                    | 17.44%               | 17.20% (-0.24%)      | 17.02% (-0.42%)      |
| EthMashMount.sol                    | 16.85%               | 16.63% (-0.22%)      | 16.75% (-0.10%)      |
| EthMashTower.sol                    | 13.50%               | 13.72% (+0.21%)      | 13.59% (+0.09%)      |
| EtherTool.sol                       | 9.21%                | 9.01% (-0.20%)       | 9.14% (-0.07%)       |
| FidgETHSpinner.sol                  | 13.30%               | 13.37% (+0.07%)      | 13.56% (+0.26%)      |
| FipsNotary.sol                      | 14.66%               | 15.44% (+0.78%)      | 15.23% (+0.57%)      |
| GPSPresale.sol                      | 9.74%                | 9.80% (+0.06%)       | 9.84% (+0.10%)       |
| HashBet.sol                         | 18.06%               | 18.05% (-0.01%)      | 17.92% (-0.14%)      |
| HodlBox.sol                         | 23.84%               | 23.39% (-0.46%)      | 23.79% (-0.06%)      |
| KeberuntunganAcak.sol               | 6.78%                | 6.53% (-0.25%)       | 7.18% (+0.40%)       |
| KiddyToys.sol                       | 6.02%                | 6.12% (+0.10%)       | 6.09% (+0.07%)       |
| LINKFund.sol                        | 12.57%               | 12.20% (-0.37%)      | 12.52% (-0.05%)      |
| LeanFund.sol                        | 13.35%               | 13.26% (-0.08%)      | 13.53% (+0.18%)      |
| MUSCToken.sol                       | 11.70%               | 11.66% (-0.04%)      | 11.63% (-0.07%)      |
| MarketPrice.sol                     | 9.38%                | 9.43% (+0.05%)       | 8.00% (-1.38%)       |
| Matthew.sol                         | 21.48%               | 23.93% (+2.45%)      | 23.22% (+1.75%)      |
| MoacToken.sol                       | 6.51%                | 6.36% (-0.15%)       | 6.50% (-0.01%)       |
| NFTHouseGame.sol                    | 3.75%                | 3.69% (-0.06%)       | 3.66% (-0.10%)       |
| NatCoinCrowdsale.sol                | 9.16%                | 9.24% (+0.08%)       | 9.33% (+0.17%)       |
| OurRoulette.sol                     | 4.11%                | 3.96% (-0.15%)       | 4.26% (+0.14%)       |
| P2PFuturesTrading.sol               | 13.35%               | 13.10% (-0.25%)      | 12.92% (-0.43%)      |
| PIGGY_BANK.sol                      | 21.43%               | 19.56% (-1.87%)      | 18.92% (-2.51%)      |
| PreAdsMobileToken.sol               | 10.39%               | 10.36% (-0.04%)      | 10.57% (+0.18%)      |
| PreIcoCrowdsale.sol                 | 10.44%               | 10.15% (-0.29%)      | 10.23% (-0.21%)      |
| Profit1000.sol                      | 7.52%                | 7.38% (-0.15%)       | 7.52% (-0.01%)       |
| RandoCoin.sol                       | 8.49%                | 8.34% (-0.15%)       | 8.17% (-0.32%)       |
| Remittance.sol                      | 8.22%                | 8.57% (+0.35%)       | 8.43% (+0.21%)       |
| SCCsale.sol                         | 10.71%               | 10.60% (-0.12%)      | 10.61% (-0.11%)      |
| STRIMToken.sol                      | 6.53%                | 6.03% (-0.50%)       | 6.15% (-0.38%)       |
| Sacrific3d.sol                      | 11.27%               | 11.68% (+0.41%)      | 11.66% (+0.39%)      |
| SaintArnouldToken.sol               | 13.70%               | 13.45% (-0.25%)      | 13.88% (+0.18%)      |
| SatoshiDice.sol                     | 18.40%               | 18.70% (+0.29%)      | 18.39% (-0.01%)      |
| SingularityTest20.sol               | 13.90%               | 14.51% (+0.61%)      | 14.46% (+0.56%)      |
| SmartBillions.sol                   | 3.85%                | 3.81% (-0.03%)       | 3.83% (-0.02%)       |
| TheNextBlock.sol                    | 8.64%                | 8.39% (-0.25%)       | 8.94% (+0.30%)       |
| TheOneToken.sol                     | 9.71%                | 9.38% (-0.33%)       | 9.41% (-0.30%)       |
| TrustBet.sol                        | 16.54%               | 16.36% (-0.18%)      | 16.68% (+0.14%)      |
| TwentyDollars.sol                   | 13.20%               | 12.86% (-0.34%)      | 13.21% (+0.01%)      |
| WolkToken.sol                       | 7.49%                | 7.24% (-0.25%)       | 7.35% (-0.13%)       |
| XCTCrowdSale.sol                    | 16.01%               | 15.03% (-0.98%)      | 16.02% (+0.01%)      |
| XG4KCrowdFunding.sol                | 21.71%               | 23.38% (+1.67%)      | 22.58% (+0.87%)      |
| eth666.sol                          | 10.98%               | 12.07% (+1.10%)      | 12.08% (+1.10%)      |
| Forwarder.sol                       | 19.60%               | 20.30% (+0.69%)      | 20.76% (+1.16%)      |
| FunFairSale.sol                     | 15.38%               | 15.35% (-0.02%)      | 15.06% (-0.31%)      |
| InkPublicPresale.sol                | 6.98%                | 7.05% (+0.06%)       | 7.13% (+0.15%)       |
| LZLCoin.sol                         | 11.25%               | 11.66% (+0.41%)      | 11.32% (+0.07%)      |
| Payee.sol                           | 18.22%               | 17.26% (-0.96%)      | 17.66% (-0.56%)      |
| PowerCoin.sol                       | 11.76%               | 11.35% (-0.41%)      | 11.37% (-0.39%)      |
| PrivateBank.sol                     | 15.58%               | 14.54% (-1.04%)      | 16.33% (+0.75%)      |
| PrivateDeposit.sol                  | 20.83%               | 18.99% (-1.84%)      | 17.88% (-2.96%)      |
| Private_Bank.sol                    | 16.33%               | 16.70% (+0.38%)      | 16.22% (-0.11%)      |
| ProxyCreationAndExecute.sol         | 2.48%                | 2.65% (+0.17%)       | 2.66% (+0.18%)       |
| AcjCrowdsale.sol                    | 6.23%                | 6.18% (-0.04%)       | 6.27% (+0.05%)       |
| AmbrosusSale.sol                    | 7.28%                | 7.44% (+0.17%)       | 7.20% (-0.07%)       |
| AngelCentralBank.sol                | 5.83%                | 5.99% (+0.15%)       | 5.91% (+0.08%)       |
| AtomicSwap.sol                      | 13.66%               | 14.50% (+0.84%)      | 15.25% (+1.59%)      |
| BBDExchange.sol                     | 7.33%                | 7.68% (+0.35%)       | 7.69% (+0.36%)       |
| BLOCKCHAIN_DEPOSIT_BETA.sol         | 14.62%               | 15.11% (+0.49%)      | 13.16% (-1.46%)      |
| BRANDCOIN.sol                       | 6.51%                | 6.23% (-0.28%)       | 6.27% (-0.24%)       |
| BeatOrgTokenMainSale.sol            | 15.84%               | 16.30% (+0.45%)      | 15.60% (-0.24%)      |
| BetterAuction.sol                   | 12.16%               | 12.44% (+0.28%)      | 12.29% (+0.13%)      |
| BillPokerPreICO.sol                 | 7.32%                | 7.43% (+0.11%)       | 7.30% (-0.02%)       |
| Billiontix.sol                      | N/A                  | N/A                  | N/A                  |
| BitGallery.sol                      | 3.19%                | 3.12% (-0.07%)       | 3.09% (-0.11%)       |
| BitkomSale.sol                      | 8.77%                | 9.07% (+0.30%)       | 8.77% (+0.00%)       |
| BizPyramid.sol                      | 9.00%                | 9.01% (+0.01%)       | 8.62% (-0.38%)       |
| BlockFoodPreSale.sol                | 6.65%                | 6.67% (+0.01%)       | 6.70% (+0.05%)       |
| Bounty0xPresale.sol                 | 12.73%               | 12.98% (+0.25%)      | 12.95% (+0.22%)      |
| BriskCoin.sol                       | 7.67%                | 7.71% (+0.03%)       | 7.65% (-0.02%)       |
| BsPresale.sol                       | 4.94%                | 5.02% (+0.09%)       | 5.00% (+0.06%)       |
| CTCToken.sol                        | 3.95%                | 3.90% (-0.05%)       | 3.99% (+0.04%)       |
| CTNTokenSale.sol                    | 5.51%                | 5.82% (+0.31%)       | 5.32% (-0.19%)       |
| CTV.sol                             | 4.29%                | 4.26% (-0.03%)       | 4.23% (-0.06%)       |
| Cajutel.sol                         | 6.28%                | 6.30% (+0.02%)       | 6.29% (+0.01%)       |
| CandyClaim.sol                      | 9.96%                | 9.91% (-0.05%)       | 9.81% (-0.15%)       |
| CandySale.sol                       | 10.75%               | 10.63% (-0.13%)      | 10.66% (-0.09%)      |
| CashPokerProICO.sol                 | 7.08%                | 7.05% (-0.04%)       | 6.95% (-0.13%)       |
| CccTokenIco.sol                     | 3.82%                | 3.80% (-0.02%)       | 3.91% (+0.09%)       |
| ChangeableRateCrowdsale.sol         | 7.26%                | 7.28% (+0.02%)       | 7.30% (+0.04%)       |
| ChrisCoin.sol                       | 9.51%                | 9.53% (+0.02%)       | 9.53% (+0.02%)       |
| ChristmasClub.sol                   | 14.24%               | 15.13% (+0.88%)      | 14.99% (+0.75%)      |
| ChronosCore.sol                     | 7.08%                | 7.25% (+0.17%)       | 7.14% (+0.07%)       |
| ClaimableCrowdsale.sol              | 7.93%                | 7.90% (-0.03%)       | 7.98% (+0.05%)       |
| CoinCrowdICO.sol                    | 6.69%                | 7.10% (+0.41%)       | 7.38% (+0.69%)       |
| Countdown.sol                       | 13.11%               | 13.41% (+0.31%)      | 13.75% (+0.64%)      |
| CrowdSaleTRH.sol                    | 15.44%               | 16.05% (+0.61%)      | 15.41% (-0.03%)      |
| CrowdsalePre.sol                    | 8.26%                | 8.08% (-0.18%)       | 8.18% (-0.08%)       |
| CryptoCarsRent.sol                  | 4.61%                | 4.61% (+0.01%)       | 4.64% (+0.03%)       |
| DEEX.sol                            | 5.88%                | 5.96% (+0.08%)       | 5.81% (-0.07%)       |
| DYLC_ERC20Token.sol                 | 8.11%                | 8.37% (+0.26%)       | 8.05% (-0.06%)       |
| Dividend.sol                        | 15.36%               | 16.54% (+1.18%)      | 16.38% (+1.02%)      |
| DropletCrowdSale.sol                | 8.26%                | 8.28% (+0.02%)       | 8.60% (+0.34%)       |
| ECHO.sol                            | 5.43%                | 5.66% (+0.23%)       | 5.34% (-0.09%)       |
| ECT2Crowdsale2.sol                  | 14.45%               | 14.26% (-0.19%)      | 14.16% (-0.29%)      |
| ElecSaleSmartContract.sol           | 8.53%                | 8.60% (+0.06%)       | 8.21% (-0.32%)       |
| ElectionsMarketSavingsBank.sol      | N/A                  | N/A                  | N/A                  |
| EosPizzaSliceDonationraiser.sol     | 6.25%                | 6.35% (+0.09%)       | 6.14% (-0.11%)       |
| EternalWealth.sol                   | 14.64%               | 14.41% (-0.23%)      | 15.37% (+0.73%)      |
| EthBird.sol                         | 21.36%               | 21.09% (-0.27%)      | 21.34% (-0.02%)      |
| EthCapsule.sol                      | 16.53%               | 16.84% (+0.31%)      | 16.57% (+0.04%)      |
| EthTermDeposits.sol                 | 14.48%               | 14.58% (+0.10%)      | 13.85% (-0.63%)      |
| EtherGuess.sol                      | 7.38%                | 7.15% (-0.23%)       | 7.48% (+0.11%)       |
| EthereumHole.sol                    | 20.19%               | 20.54% (+0.35%)      | 20.99% (+0.80%)      |
| FabricTokenFundraiser.sol           | 5.50%                | 5.38% (-0.12%)       | 5.47% (-0.03%)       |
| ForecasterReward.sol                | 14.41%               | 15.25% (+0.83%)      | 14.65% (+0.24%)      |
| Freeze.sol                          | 8.83%                | 9.00% (+0.16%)       | 8.89% (+0.06%)       |
| Gelios.sol                          | 6.60%                | 6.50% (-0.10%)       | 6.58% (-0.02%)       |
| GraphenePowerToken.sol              | 7.15%                | 7.17% (+0.02%)       | 7.43% (+0.28%)       |
| HODLerParadise.sol                  | 8.16%                | 8.32% (+0.16%)       | 8.60% (+0.44%)       |
| HYIP.sol                            | 15.57%               | 14.72% (-0.84%)      | 14.49% (-1.08%)      |
| HodlContract.sol                    | 22.26%               | 22.42% (+0.15%)      | 22.33% (+0.07%)      |
| HodlerInvestmentClub.sol            | 16.48%               | 15.94% (-0.54%)      | 16.72% (+0.24%)      |
| HolyCoin.sol                        | 11.26%               | 11.08% (-0.18%)      | 10.98% (-0.28%)      |
