

MAX COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| Freeze.sol                          | 46.00                | 43.00 (-6.52%)       | 43.00 (-6.52%)       |
| Gelios.sol                          | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| GraphenePowerToken.sol              | 96.00                | 84.00 (-12.50%)      | 84.00 (-12.50%)      |
| HODLerParadise.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| HYIP.sol                            | 45.00                | 40.00 (-11.11%)      | 52.00 (+15.56%)      |
| HodlContract.sol                    | 35.00                | 40.00 (+14.29%)      | 27.00 (-22.86%)      |
| HodlerInvestmentClub.sol            | 18.00                | 17.00 (-5.56%)       | 10.00 (-44.44%)      |
| HolyCoin.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IAHCToken.sol                       | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IQNCrowdsale.sol                    | 6.00                 | 23.00 (+283.33%)     | 6.00 (0.00%)         |
| IQNSecondPreICO.sol                 | 125.00               | 144.00 (+15.20%)     | 123.00 (-1.60%)      |
| IndaHashToken.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IntermediateVault.sol               | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| IungoPresale.sol                    | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| JobeumPresale.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| JoysoCrowdsale.sol                  | 90.00                | 91.00 (+1.11%)       | 81.00 (-10.00%)      |
| Lescovex.sol                        | 15.00                | 16.00 (+6.67%)       | 10.00 (-33.33%)      |
| ListingsERC20.sol                   | 42.00                | 43.00 (+2.38%)       | 42.00 (0.00%)        |
| LitmusCrowdsale.sol                 | 55.00                | 55.00 (0.00%)        | 57.00 (+3.64%)       |
| Loan.sol                            | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| LudumToken.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| LympoICO.sol                        | 14.00                | 11.00 (-21.43%)      | 13.00 (-7.14%)       |
| MallcoinCrowdSale.sol               | N/A                  | N/A                  | N/A                  |
| MarchMadness.sol                    | N/A                  | N/A                  | N/A                  |
| MidnightCoin.sol                    | 11.00                | 13.00 (+18.18%)      | 13.00 (+18.18%)      |
| NYX.sol                             | 69.00                | 54.00 (-21.74%)      | 61.00 (-11.59%)      |
| NYXAccount.sol                      | 70.00                | 57.00 (-18.57%)      | 56.00 (-20.00%)      |
| NewCratePreSale.sol                 | 25.00                | 30.00 (+20.00%)      | 18.00 (-28.00%)      |
| OZRealestatesToken.sol              | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| ObizcoinCrowdsale.sol               | 45.00                | 53.00 (+17.78%)      | 39.00 (-13.33%)      |
| PotPotato.sol                       | 57.00                | 60.00 (+5.26%)       | 55.00 (-3.51%)       |
| PreTGE.sol                          | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| Protocol108.sol                     | 3.00                 | 10.00 (+233.33%)     | 4.00 (+33.33%)       |
| ProvidencePresale.sol               | 66.00                | 52.00 (-21.21%)      | 43.00 (-34.85%)      |
| QuasacoinTokenCrowdsale.sol         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| RENTCoin.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| RaffleStrangeLoop.sol               | 52.00                | 54.00 (+3.85%)       | 52.00 (0.00%)        |
| RaiseFundsForACause.sol             | 58.00                | 45.00 (-22.41%)      | 48.00 (-17.24%)      |
| RichestTakeAll.sol                  | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SimpleAuction.sol                   | 168.00               | 195.00 (+16.07%)     | 173.00 (+2.98%)      |
| SnovCrowdsale.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SpaceICOToken.sol                   | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| SpanCoin.sol                        | N/A                  | N/A                  | N/A                  |
| TUStoken.sol                        | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| TimeCapsuleEvent.sol                | 48.00                | 39.00 (-18.75%)      | 41.00 (-14.58%)      |
| TopKing.sol                         | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| TrumpFullTermToken.sol              | 17.00                | 17.00 (0.00%)        | 19.00 (+11.76%)      |
| TulipMania.sol                      | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| VZTPresale.sol                      | N/A                  | N/A                  | N/A                  |
| WaterCrowdsale.sol                  | 68.00                | 58.00 (-14.71%)      | 62.00 (-8.82%)       |
| Who.sol                             | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
| XgoldCrowdsale.sol                  | 27.00                | 27.00 (0.00%)        | 40.00 (+48.15%)      |
| XmasCoinCrowdsale.sol               | 0.00                 | 0.00 (0.00%)         | 0.00 (0.00%)         |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             | 25.34                | 25.38 (+0.19%)       | 23.86 (-5.81%)       |
------------------------------------------------------------------------------------------------------------


VULNERABILITIES RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| timestamp-dependency                | 12.73%               | 18.18% (+42.86%)     | 17.27% (+35.71%)     |
------------------------------------------------------------------------------------------------------------
